Entry number,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),Redshift,SED Class,Log Î½Sync. Z corr. (Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Spectral Index,Spectral Type,Power Law Index,Radio flux (mJy),X Flux (erg cm-2 s-1),USNO Vmag,SDSS Vmag,Seq,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,GLON,GLAT,z,u_z,Rmag,Class,FR,F143,FX,FF,aro,RA_deg,DEC_deg,Separation
1443,3FGL J2146.6- 1344,NVSS J214637- 134359,5BZBJ2146-1344,bll,326.6540029,-13.73351867,0.0,HSP,15.661,1.0,0.81,0.9,16.3,9.7278208E-10,1.6635,PowerLaw,1.66,22.9509,2.38e- 12,17.4842,0.0,3208,5BZB J2146-1344,21,46,36.95,-,13,44,0.59,40.67,-44.96,0.0," ",17.5,BL Lac,23.0,0,1.12,1.2E-9,0.332,326.6539583333333,-13.733497222222221,0.17393067351441024
1444,3FGL J2146.7- 1527,PKS 2143-156,5BZQJ2146-1525,fsrq,326.5957472,-15.42885713,0.698,LSP,13.235,0.99,0.89,0.0,6.79,4.0342302E-10,2.4585,PowerLaw,2.46,732.9674,1.03e- 12,17.2977,0.0,3205,5BZQ J2146-1525,21,46,22.98,-,15,25,43.89,38.43,-45.6,0.698," ",17.0,QSO RLoud flat radio sp.,733.0,375,0.49,4.0E-10,0.615,326.59574999999995,-15.428858333333332,0.010638661037962327
1445,3FGL J2147.2+0929,PKS 2144+092,5BZQJ2147+0929,fsrq,326.7923457,9.496297847,1.113,LSP,13.157,1.0,0.96,0.0,29.42,2.4589764E-9,2.377,LogParabola,2.54,959.9423,0,17.2604,17.38,3211,5BZQ J2147+0929,21,47,10.15,+,9,29,46.71,65.79,-32.27,1.113," ",17.9,QSO RLoud flat radio sp.,960.0,380,0.67,3.5E-9,0.735,326.7922916666667,9.496308333333333,0.19553315077429484
1446,3FGL J2147.3- 7536,PKS 2142-75,5BZQJ2147-7536,fsrq,326.8030442,-75.60367358,1.138,LSP,13.335,1.0,0.99,0.0,75.82,5.2538436E-9,2.3409,LogParabola,2.47,490.0,0,18.8155,0.0,3212,5BZQ J2147-7536,21,47,12.72,-,75,36,13.21,315.8,-36.54,1.138," ",16.9,QSO RLoud flat radio sp.,1952.0,2117,0.63,3.6E-9,0.675,326.803,-75.60366944444444,0.04227028963836192
1448,3FGL J2149.7+0323,PKS B2147+031,5BZBJ2149+0322,bll,327.4244575,3.380953825,0.0,ISP,14.074,1.0,0.84,0.0,10.43,6.7952244E-10,2.1506,PowerLaw,2.15,100.0639,0,16.778,17.3,3220,5BZB J2149+0322,21,49,41.87,+,3,22,51.38,60.53,-36.63,0.0," ",17.9,BL Lac,100.0,0,0.08,8.0E-10,0.578,327.42445833333335,3.3809388888888887,0.05385333413994836
1449,3FGL J2150.2- 1411,TXS 2147-144,5BZGJ2150-1410,bll,327.5646603,-14.18054401,0.229,HSP,17.108,1.0,0.86,0.95,9.89,5.2185684E-10,1.8286,PowerLaw,1.83,68.4103,1.49e- 11,16.5111,0.0,3222,5BZG J2150-1410,21,50,15.49,-,14,10,50.08,40.61,-45.95,0.229," ",16.4,BL Lac-galaxy dominated,68.0,0,6.9,5.0E-10,0.351,327.5645416666666,-14.180577777777778,0.4315421856471125
1450,3FGL J2151.6- 2744,PMN J2151-2742,5BZQJ2151-2742,fsrq,327.8412712,-27.7063914,1.485,LSP,13.19,0.99,0.88,0.0,5.17,2.9303152E-10,2.5124,PowerLaw,2.51,547.0,0,0.0,0.0,3225,5BZQ J2151-2742,21,51,21.9,-,27,42,23.18,21.34,-50.27,1.485," ",19.1,QSO RLoud flat radio sp.,315.0,647,1.26,5.0E-10,0.743,327.84125,-27.70643888888889,0.18382852799134689
1451,3FGL J2151.8- 3025,PKS 2149-306,5BZQJ2151-3027,fsrq,327.9813499,-30.46491616,2.345,LSP,12.754,1.0,0.94,0.91,27.69,6.4526773E-10,2.6101,LogParabola,2.97,1243.6667,9.33e- 12,17.7642,0.0,3228,5BZQ J2151-3027,21,51,55.51,-,30,27,53.71,17.07,-50.79,2.345," ",17.4,QSO RLoud flat radio sp.,1244.0,461,4.81,6.0E-10,0.717,327.98129166666666,-30.464919444444444,0.18108349369571322
1452,3FGL J2152.4+1735,S3 2150+17,5BZBJ2152+1734,bll,328.1034142,17.57716525,0.874,LSP,13.383,1.0,0.93,0.0,4.43,2.7364047E-10,2.0514,PowerLaw,2.05,681.0647,0,17.8912,18.19,3231,5BZB J2152+1734,21,52,24.82,+,17,34,37.81,73.63,-27.7,0.0," ",19.0,BL Lac,681.0,257,0.11,6.0E-10,0.783,328.1034166666667,17.577169444444444,0.017311067113933553
1453,3FGL J2152.9- 0045,RBS 1792,5BZBJ2153-0042,bll,328.272538,-0.708749965,0.341,-,0.0,0.99,0.0,0.88,5.37,3.3777389E-10,1.9477,PowerLaw,1.95,24.835,7.42e- 12,18.1417,17.54,3232,5BZB J2153-0042,21,53,5.33,-,0,42,30.59,57.01,-39.75,0.341,?,18.1,BL Lac,25.0,0,3.05,0.0,0.402,328.2722083333333,-0.7084972222222222,1.4953760396345261
1454,3FGL J2154.0- 1137,PMN J2153-1136,5BZQJ2153-1136,fsrq,328.4593435,-11.60391809,1.582,LSP,13.137,1.0,0.0,0.0,13.54,7.5939499E-10,2.4888,PowerLaw,2.49,92.5761,0,20.0468,0.0,3233,5BZQ J2153-1136,21,53,50.22,-,11,36,13.89,44.48,-45.61,1.582," ",20.2,QSO RLoud flat radio sp.,93.0,304,0.0,8.0E-10,0.713,328.45925,-11.603858333333333,0.39369264748096716
1456,3FGL J2156.9- 0855,FIRST J215650.3- 085535,5BZBJ2156-0855,bll,329.209285,-8.92642908,0.0,ISP,14.358,1.0,0.0,0.0,5.69,2.7969357E-10,1.9016,PowerLaw,1.9,21.9007,0,18.585,18.29,3238,5BZB J2156-0855,21,56,50.33,-,8,55,35.4,48.33,-44.99,0.0," ",18.9,BL Lac,22.0,0,0.0,0.0,0.471,329.2097083333333,-8.926499999999999,1.5270364235546374
1457,3FGL J2157.5+3126,B2 2155+31,5BZQJ2157+3127,fsrq,329.3700995,31.45037547,1.488,LSP,13.331,1.0,0.96,0.0,56.67,5.8160743E-9,2.1151,LogParabola,2.28,423.8568,0,0.0,0.0,3240,5BZQ J2157+3127,21,57,28.81,+,31,27,1.4,84.75,-18.24,1.486," ",20.1,QSO RLoud flat radio sp.,424.0,364,0.26,2.5E-9,0.8,329.3700416666667,31.450388888888888,0.1840661093211254
1458,3FGL J2158.0- 1501,PKS 2155-152,5BZQJ2158-1501,fsrq,329.5261746,-15.01925773,0.672,LSP,13.087,1.0,0.98,0.87,16.37,1.0618382E-9,2.2694,PowerLaw,2.27,3021.2351,1.75e- 12,17.8921,0.0,3242,5BZQ J2158-1501,21,58,6.28,-,15,1,9.29,40.64,-48.03,0.672," ",17.3,QSO RLoud flat radio sp.,3021.0,809,0.81,1.1E-9,0.782,329.52616666666665,-15.019247222222223,0.04681724349931715
1459,3FGL J2158.8- 3013,PKS 2155-304,5BZBJ2158-3013,bll,329.7169381,-30.22558841,0.116,HSP,15.968,1.0,0.98,1.0,142.1,2.1684304E-8,1.7503,LogParabola,1.83,490.2579,5.72e- 10,12.5445,0.0,3243,5BZB J2158-3013,21,58,52.07,-,30,13,32.08,17.73,-52.25,0.116," ",12.8,BL Lac,489.0,0,324.0,2.35E-8,0.224,329.7169583333333,-30.225577777777776,0.0736625397936859
1460,3FGL J2159.2- 2841,NVSS J215910- 284115,5BZUJ2159-2841,bcu I,329.795793,-28.6877367,0.271,ISP,14.439,1.0,0.0,0.0,7.85,4.1820417E-10,1.9378,PowerLaw,1.94,20.2911,0,17.4181,0.0,3244,5BZU J2159-2841,21,59,10.96,-,28,41,17.41,20.23,-52.12,0.271," ",16.7,Blazar Uncertain type,20.0,0,0.38,0.0,0.246,329.7956666666667,-28.688169444444444,1.6081569393821284
1464,3FGL J2202.4- 8339,PKS 2155-83,5BZQJ2202-8338,fsrq,330.5801476,-83.63661888,1.865,LSP,13.563,1.0,0.96,0.0,23.07,1.9857596E-9,2.4296,LogParabola,2.47,1100.0,0,19.2733,0.0,3251,5BZQ J2202-8338,22,2,19.22,-,83,38,11.79,307.96,-31.75,1.865," ",19.3,QSO RLoud flat radio sp.,1100.0,408,0.0,2.9E-9,0.827,330.5800833333334,-83.63660833333334,0.045816023313155145
1465,3FGL J2202.7+4217,BL Lacertae,5BZBJ2202+4216,bll,330.6803807,42.27777219,0.0686,LSP,13.609,1.0,0.99,0.97,128.83,1.6476655E-8,2.1611,LogParabola,2.25,6051.4805,7.42e- 12,13.7998,0.0,3252,5BZB J2202+4216,22,2,43.29,+,42,16,40.0,92.58,-10.44,0.069," ",12.5,BL Lac,6051.0,4377,10.4,1.6E-9,0.286,330.680375,42.27777777777778,0.025202467520234778
1466,3FGL J2203.4+1725,PKS 2201+171,5BZQJ2203+1725,fsrq,330.862057,17.43006879,1.076,LSP,13.386,1.0,0.97,0.9,54.14,4.752287E-9,2.1523,LogParabola,2.26,592.8042,1.12e- 12,14.3116,16.37,3255,5BZQ J2203+1725,22,3,26.87,+,17,25,48.1,75.67,-29.64,1.076," ",17.0,QSO RLoud flat radio sp.,593.0,964,0.46,6.5E-9,0.625,330.86195833333335,17.430027777777777,0.369655869953635
1467,3FGL J2203.7+3143,4C +31.63,5BZQJ2203+3145,fsrq,330.8123991,31.76063053,0.295,LSP,13.327,0.99,0.92,0.8,5.01,2.0570912E-10,3.0657,PowerLaw,3.07,2879.3528,1.04e- 11,14.8006,0.0,3254,5BZQ J2203+3145,22,3,14.98,+,31,45,38.3,85.95,-18.78,0.295," ",14.3,QSO RLoud flat radio sp.,2878.0,2036,3.22,0.0,0.494,330.81241666666665,31.760638888888888,0.06161778812671057
1468,3FGL J2204.4+0439,4C +04.77,5BZUJ2204+0440,bll,331.0735514,4.667228261,0.027,ISP,14.962,1.0,0.92,0.85,8.45,4.9035137E-10,2.1241,PowerLaw,2.12,467.534,1.86e- 12,9.9751,13.48,3257,5BZU J2204+0440,22,4,17.64,+,4,40,1.99,64.7,-38.64,0.027," ",14.1,Blazar Uncertain type,468.0,252,0.72,6.0E-10,0.355,331.07349999999997,4.667219444444445,0.18713767276177362
1469,3FGL J2206.9- 0031,PMN J2206-0031,5BZBJ2206-0031,bll,331.6803442,-0.517360061,1.053,LSP,13.107,0.99,0.8,0.0,9.4,6.2773153E-10,2.2485,PowerLaw,2.25,152.3624,0,0.0,18.83,3260,5BZB J2206-0031,22,6,43.29,-,0,31,2.49,59.91,-42.38,0.0," ",19.7,BL Lac,152.0,267,0.2,6.0E-10,0.764,331.680375,-0.5173583333333334,0.11104978829990973
1470,3FGL J2207.8- 5345,PKS 2204-54,5BZQJ2207-5346,fsrq,331.9322221,-53.77606106,1.215,LSP,13.323,1.0,0.96,0.8,18.39,7.8776591E-10,2.5834,PowerLaw,2.58,1799.0,1.01e- 12,18.2,0.0,3263,5BZQ J2207-5346,22,7,43.73,-,53,46,33.81,339.89,-49.93,1.215," ",18.2,QSO RLoud flat radio sp.,1799.0,426,0.52,1.2E-9,0.805,331.93220833333334,-53.77605833333333,0.030888339885540312
1471,3FGL J2212.0+2355,PKS 2209+236,5BZUJ2212+2355,fsrq,333.0248596,23.92792882,1.125,LSP,12.247,1.0,0.94,0.0,15.89,1.1004058E-9,2.2123,PowerLaw,2.21,557.0844,0,20.1207,19.05,3276,5BZU J2212+2355,22,12,5.96,+,23,55,40.51,82.24,-26.09,1.125,?,19.6,Blazar Uncertain type,557.0,435,0.33,1.0E-9,0.756,333.02483333333333,23.927919444444445,0.09278949753264287
1474,3FGL J2213.1- 2532,PKS 2210-25,5BZQJ2213-2529,fsrq,333.2604083,-25.49168909,1.833,LSP,13.366,1.0,0.92,0.0,10.32,4.8929838E-10,2.5471,PowerLaw,2.55,1210.2726,0,18.4696,0.0,3278,5BZQ J2213-2529,22,13,2.5,-,25,29,30.08,26.4,-54.62,1.833," ",18.8,QSO RLoud flat radio sp.,1210.0,465,0.0,7.0E-10,0.821,333.26041666666663,-25.49168888888889,0.027197387532725898
1476,3FGL J2217.0+2421,B2 2214+24B,5BZBJ2217+2421,bll,334.2534216,24.36276605,0.505,LSP,13.365,1.0,0.93,0.81,13.51,9.5343833E-10,2.2151,PowerLaw,2.22,528.3699,8.49e- 13,19.6229,16.88,3285,5BZB J2217+2421,22,17,0.82,+,24,21,46.0,83.52,-26.46,0.0," ",17.5,BL Lac,528.0,424,0.36,9.0E-10,0.632,334.2534166666667,24.36277777777778,0.045213631116088344
1477,3FGL J2219.2+1806,MG1 J221916+1806,5BZQJ2219+1806,fsrq,334.8087187,18.10988356,1.071,LSP,12.542,1.0,0.81,0.0,6.69,3.5849382E-10,2.5046,PowerLaw,2.5,159.2704,0,20.3673,0.0,3290,5BZQ J2219+1806,22,19,14.09,+,18,6,35.6,79.46,-31.63,1.802," ",19.5,QSO RLoud flat radio sp.,159.0,0,0.0,5.0E-10,0.706,334.8087083333333,18.10988888888889,0.040326606052633183
1480,3FGL J2222.3- 3500,PKS 2220-351,5BZQJ2223-3455,fsrq,335.7747107,-34.9297715,0.298,LSP,13.398,0.91,0.84,0.0,4.64,2.3732194E-10,2.372,PowerLaw,2.37,850.4194,1.14e- 12,16.148,0.0,3298,5BZQ J2223-3455,22,23,5.93,-,34,55,47.2,9.78,-57.48,0.298," ",15.0,QSO RLoud flat radio sp.,850.0,0,0.76,4.0E-10,0.473,335.7747083333333,-34.92977777777777,0.023654861200574074
1481,3FGL J2224.6- 1122,PKS 2221-116,5BZBJ2224-1126,bll,336.0331778,-11.43919636,0.115,LSP,13.412,0.98,0.82,0.0,6.5,3.8228357E-10,2.4461,PowerLaw,2.45,558.9333,0,19.2975,0.0,3301,5BZB J2224-1126,22,24,7.96,-,11,26,21.08,50.07,-52.07,0.115,?,18.6,BL Lac,559.0,0,0.13,0.0,0.775,336.03316666666666,-11.43918888888889,0.04760897947373788
1482,3FGL J2225.8- 0454,3C 446,5BZQJ2225-0457,fsrq,336.4469137,-4.950386358,1.404,LSP,13.316,1.0,0.98,0.82,26.96,1.9430884E-9,2.3586,PowerLaw,2.36,7411.6563,2.12e- 12,17.1151,16.97,3304,5BZQ J2225-0457,22,25,47.26,-,4,57,1.4,58.96,-48.85,1.404," ",17.6,QSO RLoud flat radio sp.,7412.0,2545,0.89,2.2E-9,0.867,336.4469166666667,-4.950388888888889,0.01400810489053011
1483,3FGL J2227.8+0040,PMN J2227+0037,5BZBJ2227+0037,bll,336.992293,0.617903468,0.0,ISP,14.408,0.99,0.0,0.0,9.21,7.0195211E-10,2.1365,PowerLaw,2.14,101.6766,0,18.2212,17.48,3306,5BZB J2227+0037,22,27,58.14,+,0,37,5.48,65.83,-45.75,0.0," ",18.1,BL Lac,102.0,0,0.0,0.0,0.515,336.99225,0.6181888888888889,1.0391091078870232
1484,3FGL J2229.7- 0833,PKS 2227-08,5BZQJ2229-0832,fsrq,337.4170181,-8.548454336,1.56,LSP,13.16,1.0,0.96,0.0,58.57,3.5308487E-9,2.3887,LogParabola,2.55,968.8536,0,18.1252,16.47,3310,5BZQ J2229-0832,22,29,40.07,-,8,32,54.38,55.22,-51.71,1.56," ",17.1,QSO RLoud flat radio sp.,969.0,1562,1.43,4.3E-9,0.684,337.41695833333335,-8.548438888888889,0.2199167273801386
1486,3FGL J2230.6- 4419,PKS 2227-445,5BZQJ2230-4416,fsrq,337.7351788,-44.27496997,1.326,LSP,13.345,1.0,0.9,0.0,5.55,2.3153142E-10,2.5724,PowerLaw,2.57,472.0,0,19.1002,0.0,3314,5BZQ J2230-4416,22,30,56.44,-,44,16,29.89,352.23,-57.1,1.326," ",19.4,QSO RLoud flat radio sp.,555.0,222,0.0,0.0,0.804,337.73516666666666,-44.274969444444444,0.03133195980375891
1487,3FGL J2232.5+1143,CTA 102,5BZQJ2232+1143,fsrq,338.1517038,11.73080665,1.037,LSP,12.719,1.0,0.99,0.93,72.2,5.0190896E-9,2.3392,LogParabola,2.52,7202.083,3.06e- 12,16.8444,16.35,3316,5BZQ J2232+1143,22,32,36.41,+,11,43,50.91,77.43,-38.59,1.037," ",16.7,QSO RLoud flat radio sp.,7202.0,1975,1.26,2.9E-9,0.783,338.1517083333334,11.730808333333334,0.0170896560747171
1491,3FGL J2235.3- 4835,PKS 2232-488,5BZQJ2235-4835,fsrq,338.8051524,-48.59966527,0.51,LSP,12.869,1.0,0.95,0.84,15.83,7.4514239E-10,2.4877,PowerLaw,2.49,1216.0,2.39e- 12,16.9815,0.0,3319,5BZQ J2235-4835,22,35,13.24,-,48,35,58.81,344.48,-56.07,0.51," ",19.2,QSO RLoud flat radio sp.,1216.0,623,1.35,6.0E-10,0.852,338.80516666666665,-48.599669444444444,0.0371412932872989
1493,3FGL J2236.0- 1706,PKS 2233-173,5BZBJ2236-1706,fsrq,339.0396782,-17.10610366,0.647,LSP,13.572,1.0,0.87,0.0,5.41,3.3552128E-10,2.13,PowerLaw,2.13,309.3087,0,18.7922,0.0,3322,5BZB J2236-1706,22,36,9.52,-,17,6,21.99,43.61,-57.23,0.647," ",19.0,BL Lac,309.0,0,0.0,0.0,0.687,339.03966666666673,-17.106108333333335,0.043102265437208354
1494,3FGL J2236.0- 3629,NVSS J223554- 362901,5BZBJ2235-3629,bll,338.9784693,-36.48413386,0.0,LSP,13.95,1.0,0.81,0.0,14.29,7.9240747E-10,2.2012,PowerLaw,2.2,68.3355,0,19.2154,0.0,3320,5BZB J2235-3629,22,35,54.83,-,36,29,2.9,6.29,-59.91,0.0," ",19.1,BL Lac,68.0,0,0.0,6.0E-10,0.704,338.9784583333333,-36.48413888888889,0.036542553731486925
1496,3FGL J2236.3+2829,B2 2234+28A,5BZQJ2236+2828,bll,339.0936285,28.48261477,0.79,LSP,13.398,1.0,0.97,0.0,52.14,4.2969268E-9,2.1154,LogParabola,2.28,1103.4456,0,18.0662,16.44,3323,5BZQ J2236+2828,22,36,22.46,+,28,28,57.39,90.11,-25.65,0.79," ",17.2,QSO RLoud flat radio sp.,1103.0,1487,0.61,5.1E-9,0.698,339.09358333333336,28.48260833333333,0.14478549628003665
1497,3FGL J2236.5- 1432,PKS 2233-148,5BZBJ2236-1433,bll,339.1420298,-14.55616378,0.0,LSP,13.08,1.0,0.96,0.89,69.55,6.8592727E-9,2.0432,LogParabola,2.15,542.2985,8.91e- 13,18.6272,0.0,3324,5BZB J2236-1433,22,36,34.08,-,14,33,22.21,47.88,-56.22,0.0," ",19.2,BL Lac,542.0,689,0.42,3.9E-9,0.811,339.14200000000005,-14.556169444444444,0.10581990298195267
1498,3FGL J2237.1- 3921,NVSS J223708- 392137,5BZQJ2237-3921,fsrq,339.283785,-39.36058,0.297,LSP,13.153,1.0,0.9,0.0,11.58,6.193529E-10,2.2339,PowerLaw,2.23,175.0329,0,18.1686,0.0,3326,5BZQ J2237-3921,22,37,8.1,-,39,21,37.9,0.59,-59.6,0.297," ",17.8,QSO RLoud flat radio sp.,175.0,290,0.83,5.0E-10,0.587,339.28375,-39.360527777777776,0.21174171235053788
1499,3FGL J2240.9+4121,B3 2238+410,5BZBJ2241+4120,bll,340.2800218,41.3365604,0.0,LSP,13.32,1.0,0.89,0.0,5.07,4.0627174E-10,2.2022,PowerLaw,2.2,336.2502,0,19.4628,0.0,3335,5BZB J2241+4120,22,41,7.2,+,41,20,11.61,98.16,-15.19,0.0," ",17.7,BL Lac,336.0,0,0.0,0.0,0.589,340.28,41.336558333333336,0.05939397564624281
1501,3FGL J2243.4- 2541,PKS 2240-260,5BZBJ2243-2544,bll,340.8600366,-25.74185779,0.774,LSP,13.919,1.0,0.94,0.0,25.86,1.6399869E-9,2.2748,PowerLaw,2.27,1102.6884,1.34e- 12,17.8778,0.0,3338,5BZB J2243-2544,22,43,26.4,-,25,44,30.69,28.35,-61.39,0.774," ",17.2,BL Lac,1102.0,323,0.68,1.6E-9,0.635,340.85999999999996,-25.741858333333333,0.11870025032277813
1503,3FGL J2243.9+2021,RGB J2243+203,5BZBJ2243+2021,bll,340.978098,20.35104925,0.0,HSP,15.58,1.0,0.9,0.0,45.92,4.0828225E-9,1.7898,PowerLaw,1.79,109.0454,0,16.564,15.29,3339,5BZB J2243+2021,22,43,54.72,+,20,21,3.88,86.56,-33.37,0.0," ",15.7,BL Lac,109.0,0,0.97,3.9E-9,0.335,340.97799999999995,20.35107777777778,0.34635440677376517
1504,3FGL J2244.1+4057,TXS 2241+406,5BZQJ2244+4057,bll,341.0530465,40.95378338,1.171,LSP,12.71,1.0,0.92,0.0,18.65,1.6488805E-9,2.2892,PowerLaw,2.29,226.8471,0,0.0,0.0,3341,5BZQ J2244+4057,22,44,12.72,+,40,57,13.6,98.49,-15.81,1.171," ",19.7,QSO RLoud flat radio sp.,227.0,557,0.0,2.6E-9,0.69,341.053,40.95377777777778,0.12802545954715347
1507,3FGL J2247.8+4413,NVSS J224753+441317,5BZBJ2247+4413,bll,341.9716898,44.22094277,0.0,HSP,16.27,1.0,0.88,0.94,9.93,5.3229671E-10,1.7956,PowerLaw,1.8,71.3426,7.32e- 12,17.7534,0.0,3351,5BZB J2247+4413,22,47,53.21,+,44,13,15.49,100.72,-13.26,0.0," ",16.8,BL Lac,71.0,0,1.97,5.0E-10,0.318,341.97170833333337,44.22096944444445,0.10727383582988222
1508,3FGL J2248.6- 3235,PKS 2245-328,5BZQJ2248-3235,fsrq,342.1611906,-32.59783001,2.268,LSP,12.399,0.99,0.88,0.0,6.83,2.1169097E-10,2.8221,PowerLaw,2.82,708.0651,0,19.1495,0.0,3358,5BZQ J2248-3235,22,48,38.69,-,32,35,52.18,13.8,-62.93,2.268," ",18.7,QSO RLoud flat radio sp.,708.0,293,0.0,0.0,0.771,342.1612083333333,-32.59782777777778,0.054380495787102884
1509,3FGL J2250.1+3825,B3 2247+381,5BZBJ2250+3824,bll,342.5239509,38.41033208,0.119,-,0.0,1.0,0.91,0.95,16.49,1.1021792E-9,1.9123,PowerLaw,1.91,104.0469,7.93e- 12,14.4234,0.0,3363,5BZB J2250+3824,22,50,5.75,+,38,24,37.11,98.25,-18.58,0.119," ",14.8,BL Lac,104.0,0,2.45,1.1E-9,0.235,342.5239583333333,38.41030833333333,0.08802205474505888
1510,3FGL J2250.3- 4206,PMN J2250-4206,5BZUJ2250-4206,bcu I,342.5925864,-42.1037268,0.119,LSP,13.969,1.0,0.83,0.0,11.58,5.9493588E-10,2.0335,PowerLaw,2.03,81.5,0,17.3099,0.0,3364,5BZU J2250-4206,22,50,22.21,-,42,6,13.39,353.77,-61.17,1.04,?,17.2,Blazar Uncertain type,82.0,0,0.0,6.0E-10,0.411,342.59254166666665,-42.103719444444444,0.122379923349734
1511,3FGL J2250.7- 2806,PMN J2250-2806,5BZUJ2250-2806,bcu I,342.685385,-28.11092507,0.525,LSP,13.063,1.0,0.95,0.0,48.39,4.1494297E-9,2.1773,PowerLaw,2.18,305.5237,0,0.0,0.0,3366,5BZU J2250-2806,22,50,44.49,-,28,6,39.31,23.75,-63.32,0.525,?,19.3,Blazar Uncertain type,306.0,228,0.34,3.4E-9,0.684,342.685375,-28.110919444444445,0.03766188703682395
1513,3FGL J2251.9+4031,MG4 J225201+4030,5BZBJ2251+4030,bll,342.9990475,40.51615659,0.229,ISP,14.64,1.0,0.86,0.0,12.98,9.4262742E-10,2.2492,PowerLaw,2.25,92.0641,0,16.98,0.0,3370,5BZB J2251+4030,22,51,59.76,+,40,30,58.21,99.63,-16.89,0.229,?,15.9,BL Lac,92.0,0,0.37,1.0E-9,0.347,342.999,40.516169444444444,0.1379890234835683
1514,3FGL J2254.0+1403,NVSS J225354+140439,5BZBJ2253+1404,bll,343.4759874,14.076918,0.327,ISP,14.653,1.0,0.0,0.0,5.43,4.0735373E-10,2.2405,PowerLaw,2.24,11.7526,6.17e- 13,17.3404,17.55,3373,5BZB J2253+1404,22,53,54.23,+,14,4,36.91,84.59,-39.89,0.327," ",18.3,BL Lac,12.0,0,0.38,8.0E-10,0.385,343.4759583333333,14.076919444444444,0.10163078656494572
1515,3FGL J2254.0+1608,3C 454.3,5BZQJ2253+1608,fsrq,343.4906164,16.14821132,0.859,LSP,13.344,1.0,0.99,0.97,480.74,1.0609219E-7,1.6346,PLSuperExpCutoff,2.35,12657.0,1.90e- 11,15.6862,14.43,3374,5BZQ J2253+1608,22,53,57.75,+,16,8,53.59,86.11,-38.19,0.859," ",13.2,QSO RLoud flat radio sp.,12657.0,27943,7.8,9.65E-8,0.576,343.49062499999997,16.148219444444443,0.04171118676067494
1517,3FGL J2256.7- 2011,PKS 2254-204,5BZBJ2256-2011,bll,344.1716988,-20.19458601,0.0,LSP,12.97,1.0,0.93,0.0,15.52,9.3951324E-10,2.0925,PowerLaw,2.09,345.2444,0,18.291,0.0,3389,5BZB J2256-2011,22,56,41.21,-,20,11,40.48,41.54,-62.9,0.0," ",18.2,BL Lac,345.0,410,0.66,8.0E-10,0.68,344.17170833333336,-20.194577777777777,0.043769733347583696
1518,3FGL J2258.0- 2759,PKS 2255-282,5BZQJ2258-2758,fsrq,344.5248453,-27.97257133,0.926,LSP,13.036,1.0,0.97,0.0,56.77,4.3282391E-9,2.1731,LogParabola,2.37,1249.0322,0,17.3909,0.0,3392,5BZQ J2258-2758,22,58,5.95,-,27,58,21.28,24.39,-64.93,0.926," ",17.2,QSO RLoud flat radio sp.,1249.0,1405,1.0,2.9E-9,0.727,344.52479166666666,-27.972577777777776,0.17209547667469646
1520,3FGL J2258.3- 5526,PMN J2258-5526,5BZBJ2258-5525,bll,344.578583,-55.427,0.479,HSP,15.93,1.0,0.0,0.87,5.5,2.5892569E-10,2.3109,PowerLaw,2.31,85.2,5.19e- 12,17.9107,0.0,3394,5BZB J2258-5525,22,58,18.95,-,55,25,37.19,330.96,-55.11,0.479," ",17.9,BL Lac,85.0,0,2.94,4.0E-10,0.459,344.5789583333333,-55.42699722222222,0.7668114955973026
1521,3FGL J2300.3+3136,NVSS J230022+313703,5BZBJ2300+3137,bll,345.0951557,31.61789023,0.0,ISP,14.335,1.0,0.88,0.0,15.63,8.8686702E-10,1.85,PowerLaw,1.85,68.1072,0,17.1698,17.02,3397,5BZB J2300+3137,23,0,22.82,+,31,37,4.4,96.84,-25.57,0.0," ",17.6,BL Lac,68.0,0,0.0,8.0E-10,0.426,345.0950833333333,31.61788888888889,0.2219017964269367
1522,3FGL J2304.6+3704,1RXS J230437.1+370506,5BZBJ2304+3705,bll,346.1529777,37.08539527,0.0,HSP,15.88,1.0,0.84,0.97,12.98,7.3025713E-10,1.8173,PowerLaw,1.82,23.0538,1.85e- 11,17.7853,0.0,3406,5BZB J2304+3705,23,4,36.63,+,37,5,7.29,100.33,-21.06,0.0," ",18.1,BL Lac,23.0,0,5.72,5.0E-10,0.344,346.152625,37.08535833333334,1.0215945761266394
1524,3FGL J2307.4- 1208,1RXS J230722.5- 120520,5BZBJ2307-1205,bll,346.84187,-12.0885206,0.0,HSP,16.85,1.0,0.0,0.84,5.03,2.3783361E-10,1.7716,PowerLaw,1.77,7.2755,2.94e- 12,17.7724,0.0,3413,5BZB J2307-1205,23,7,22.04,-,12,5,18.59,59.48,-61.35,0.0," ",19.6,BL Lac,7.0,0,1.36,0.0,0.505,346.84183333333334,-12.088497222222223,0.15408675436490593
